"text","label"
"Le festival du film amateur a récompensé un court-métrage d'une poésie incroyable, j'en suis encore ému.","joie"
"J'ai le cœur lourd et les idées noires.","tristesse"
"La peur est un poison qui paralyse le cœur et l'esprit.","peur"
"Elle a peur de ne pas être crue.","peur"
"Le voir faire ça, c'est... déroutant.","surprise"
"Il traînait les pieds, comme si chaque pas était un effort.","tristesse"
"L'ambiance dans la salle d'attente était lourde de non-dits et d'angoisse.","peur"
"J'ai envie de hurler jusqu'à ne plus avoir de voix.","colere"
"Le hasard fait bien (ou mal) les choses.","surprise"
"La pharmacie de garde est indiquée sur la porte de la pharmacie habituelle.","neutre"
"Mon âme est un delta où le fleuve du contentement se jette dans l'océan de la plénitude.","joie"
"L'expérience de réalité virtuelle était si bluffante de réalisme, c'est une évasion ludique et joyeuse.","joie"
"J'en ai marre de cet enculé de système qui favorise toujours les mêmes.","colere"
"Mes dents s'entrechoquent de manière incontrôlable.","peur"
"C'est parfait pour moi.","joie"
"Je suis triste de voir que le sport est de plus en plus une affaire de gros sous.","tristesse"
"Je suis à deux doigts de l'anarchie et du lancer de chaise.","colere"
"Le combat quotidien contre la maladie est un fardeau mental et physique.","tristesse"
"Le bruit des vagues s'écrasant au loin et la douceur du sable créaient une atmosphère de béatitude parfaite.","joie"
"L'ascenseur se trouve au fond du couloir.","neutre"
"Le bracelet de la montre est en cuir véritable.","neutre"
"Voir leur manège, c'est comme regarder des asticots se repaître.","degout"
"La reconnaissance faciale m'a identifié sur une photo de 1920.","surprise"
"Je regarde l'avenir de notre démocratie avec un pessimisme grandissant.","tristesse"
"Nous avons vu un champignon de la taille d'un ballon de football.","surprise"
"Des astronomes ont identifié une nouvelle exoplanète.","neutre"
"Le retour de notre premier client est tellement positif qu'il nous a déjà recommandés, c'est grisant.","joie"
"Un orage silencieux illuminait le ciel sans aucun bruit de tonnerre.","surprise"
"Le premier ministre a annoncé un remaniement ministériel.","neutre"
"Le clown du manège m'a fait un clin d'œil.","peur"
"La porte de la cage d'escalier s'est refermée violemment derrière moi, me plongeant dans le noir.","peur"
"Il a menti à toute sa famille, c'est un vrai fils de pute.","colere"
"Les tensions politiques sont si fortes que j'ai peur pour la sécurité de ma famille.","peur"
"J'ai horreur de toucher la vaisselle sale et grasse, ça me répugne.","degout"
"Ce film d'horreur m'a fait sursauter alors que je m'y attendais.","surprise"
"Ce cours de danse en ligne est si bien fait, chaque session est une bouffée de bonne humeur.","joie"
"Une odeur de renfermé et de regrets flottait dans le vieil appartement.","tristesse"
"Je suis au bord de la crise de nerfs à cause de ce bug informatique.","colere"
"Le pillage des ressources africaines par les puissances étrangères continue, et c'est ignoble.","degout"
"Les réserves de pétrole ont atteint leur plus bas niveau.","neutre"
"Le compte à rebours sur mon bras est apparu pendant mon sommeil.","peur"
"Le sentiment d'être un étranger lors des réunions de famille est douloureux.","tristesse"
"L'ambiance de cette LAN party était électrique et tellement amicale.","joie"
"Le chat dort sur le muret.","neutre"
"L'odeur de la cire à parquet embaumait l'escalier.","neutre"
"La récupération de la souffrance par les publicitaires est le comble du cynisme.","degout"
"Cette lumière verdâtre à l'horizon n'est pas un phénomène que je connais.","surprise"
"Ma soutenance de thèse s'est terminée par les félicitations du jury, une immense joie.","joie"
"Ce vin est une piquette imbuvable, juste bon à déboucher les chiottes.","colere"
"Ce salaud a utilisé mes sentiments contre moi.","colere"
"Ne pas dépasser la dose prescrite.","neutre"
"Pour moi, ce type n'est qu'une sous-merde, il ne mérite même pas mon mépris.","colere"
"Putain, j'ai oublié l'anniversaire de ma propre mère.","surprise"
"Cette souris d'ordinateur est imprécise, ça me rend fou, j'ai envie de la fracasser.","colere"
"Cette tradition a survécu sans jamais avoir été écrite.","surprise"
"Cette réunion stérile de trois heures aurait pu être réglée par un putain d'email.","colere"
"Le son du goutte-à-goutte dans le silence de la nuit est exaspérant et inquiétant.","peur"
"Ce film sur une invasion extraterrestre est d'un réalisme anxiogène.","peur"
"L'épuisement des ressources naturelles est une perspective effroyable.","peur"
"La montée des extrêmes dans le pays me plonge dans une profonde tristesse.","tristesse"
"Je suis à bout de nerfs avec ce projet qui n'avance pas.","colere"
"C'est la meilleure nouvelle de l'année.","joie"
"J'ai une phobie des vers de terre, leur corps rose et annelé me révulse.","degout"
"La vue des larves de moustiques qui frétillent dans l'eau stagnante est dégoûtante.","degout"
"Alors là, je suis scié. Je n'aurais jamais deviné la fin de ce film.","surprise"
"Vous avez donc décidé de devenir nomade digital ?","surprise"
"La puanteur du local à poubelles en plein été est insupportable.","degout"
"Nous avons vu la mer se retirer sur des centaines de mètres avant le tsunami.","surprise"
"Le son du vent s'engouffrant dans la vieille grange était sinistre.","peur"
"Le service après-vente m'a raccroché au nez, je suis fou de rage.","colere"
"Le silence d'une maison après le départ des invités est toujours un peu triste.","tristesse"
"Le vol est prévu à l'heure.","neutre"
"L'entreprise est immatriculée au Registre du Commerce et des Sociétés.","neutre"
"Le goût d'un verre de lait qui a tourné est une expérience de caillé et d'acidité.","degout"
"La place du village était animée par une kermesse pleine de vie.","joie"
"C'est pas un plan de travail, c'est un plan de dégénéré.","colere"
"Un frisson glacial a parcouru mon échine quand la porte a grincé.","peur"
"La dernière source d'eau potable est contaminée.","peur"
"La biographie a révélé une facette sombre de l'artiste que j'admirais.","tristesse"
"Le détail manquant était en fait le plus évident.","surprise"
"Nous avons vu les lumières du Nord depuis notre jardin, c'était magique.","surprise"
"Le distributeur de billets est hors service.","neutre"
"Le sol de la pièce est une grille, et quelque chose bouge en dessous.","peur"
"Les clés sont accrochées au tableau dans l'entrée.","neutre"
"Notre publication a été citée dans un article de loi, notre recherche a un impact réel.","joie"
"J'ai une phobie des mille-pattes, leur façon de se mouvoir me révulse.","degout"
"Le bruit d'un train qui s'éloigne dans la campagne, emportant avec lui des promesses.","tristesse"
"Mon évaluation annuelle approche et je suis mort de peur.","peur"
"L'air de la montagne était sec et frais.","neutre"
"Une marée noire de ressentiment m'envahit.","colere"
"Nous ne nous comprenons plus, et cette distance qui s'installe m'est insupportable.","tristesse"
"Sa voix était un instrument bien accordé, sans aucune vibration superflue.","neutre"
"Ce film est une bouse prétentieuse qui se croit intelligente.","degout"
"Elle tremble de peur à la simple évocation de son nom.","peur"
"Chaque chanson qui passe à la radio semble parler de nous.","tristesse"
"Mon cœur est une dynamo qui produit de l'énergie positive à l'infini.","joie"
"La peur m'a saisi à la gorge et n'a plus lâché.","peur"
"Une aire d'autoroute la nuit, peuplée de solitudes qui se croisent.","tristesse"
"Je suis une hache prête à fendre du bois, et le bois, c'est des têtes.","colere"
"La bibliothèque a une section de livres en langues étrangères.","neutre"
"Le bruit des vagues se brisant sur les rochers avait quelque chose de solitaire et d'éternel.","tristesse"
"La créature a recraché la balle que je lui ai tirée dessus.","peur"
"Cette série de défaites a eu raison de l'enthousiasme des supporters.","tristesse"
"Le sentiment que je ne pourrai jamais offrir la sécurité financière à ma famille est terrible.","tristesse"
"Ce téléphone est une brique, je regrette tellement cet achat de con.","colere"
"Je ne veux pas mourir ici.","peur"
"Nous avons manqué la promotion en première division pour un seul point.","tristesse"
"Putain, la batterie de ma voiture est morte au milieu de l'autoroute.","surprise"
"Nous avons vu un animal que l'on croyait éteint.","surprise"
"Jamais je n'aurais pensé dire ça, mais ce plat à base d'insectes est délicieux.","surprise"
"La quête de soi est un chemin solitaire et souvent douloureux.","tristesse"
"Mon estomac se tord rien qu'en y pensant.","peur"
"Je suis surpris de voir que mes préjugés étaient complètement infondés.","surprise"
"C'est une honte de traiter les gens de cette manière.","colere"
"C'est juste une mauvaise passe, j'espère.","tristesse"
"L'ambiance d'un camp de vacances, pleine de chants et de jeux, est l'essence de la joie enfantine.","joie"
"Ce bibelot en forme de dauphin avec des paillettes est d'un kitsch affligeant.","degout"
"L'animal que nous chassions est en fait en train de nous chasser.","peur"
"Cette tête de nœud a envoyé un mail sensible à toute l'entreprise.","colere"
"La vue de la merde de pigeon, blanche et liquide, qui a coulé sur une statue.","degout"
"Le fait qu'il ait pu survivre à ce poison est un mystère pour la science médicale.","surprise"
"Ce morceau de musique est une bouillie sonore prétentieuse.","degout"
"J'ai l'impression d'avoir tout donné dans cette relation et de n'avoir rien reçu en retour.","tristesse"
"La nouvelle direction a instauré un climat de méfiance généralisée.","degout"
"Beurk, j'ai marché dans un truc visqueux.","degout"
"Le labyrinthe de maïs est sans fin.","peur"
"La violence économique subie par les plus pauvres est un scandale permanent.","degout"
"Une atmosphère de concentration joyeuse se dégageait du cours de cuisine.","joie"
"La voix de mon GPS m'a chuchoté 'Ne rentre pas chez toi'.","peur"
"Son rire était un gloussement humide, plein de sous-entendus poisseux.","degout"
"Ce mobilier de jardin en plastique blanc est d'une laideur banale et universelle.","degout"
"Le taux de chômage est stable ce trimestre.","neutre"
"Une vague de chaleur en plein mois de décembre ?","surprise"
"L'annonce d'une nouvelle vague de chaleur me terrifie pour les personnes âgées.","peur"
"La recette nécessite trois œufs et 200 grammes de farine.","neutre"
"Le silence oppressant d'une maison juste après une violente dispute.","tristesse"
"Vous avez vraiment appris le mandarin en un an ?","surprise"
"Tout mon corps est accordé au diapason du bonheur.","joie"
"Leur hypocrisie est si épaisse qu'on pourrait la couper au couteau.","degout"
"Ce voyage m'a fait réaliser à quel point ma vie d'avant me manque.","tristesse"
"Des cafards grouillaient dans le placard, une vision de cauchemar et d'invasion.","degout"
"Pourquoi est-ce qu'il me regarde comme ça ?","peur"
"L'immeuble voisin est en train de s'effondrer sur le nôtre.","peur"
"Ce tapis en fausse peau de zèbre est une faute de goût impardonnable.","degout"
